HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,24,5,0,5,1,0,22,63,0,0,22,35,26,2,13,72,2,1,81,1,,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3TXMY6UCAIYXZJ0ZP2OE8I97UWOQCQ,A2APPZDU0VS9LN,Approved,Wed Dec 25 07:23:08 PST 2019,Wed Dec 25 07:45:21 PST 2019,Fri Jan 24 07:45:21 PST 2020,Fri Dec 27 20:38:16 PST 2019,,,1333,100% (1/1),100% (1/1),100% (1/1),39,Texture and design,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3SNVL38CI82BOG24CX4HCWXYVRGKCE,A2F0X4LN9N4O4C,Approved,Wed Dec 25 12:27:28 PST 2019,Wed Dec 25 12:32:22 PST 2019,Fri Jan 24 12:32:22 PST 2020,Fri Dec 27 20:38:15 PST 2019,,,294,100% (2/2),100% (1/1),100% (1/1),55,"I usually selected the picture that was the most colorful to me.  If a picture had many different colors in it, I chose it.  For the picture of all of the clothes in a pile, I mostly always choose that one because to me it was box complex (many clothes in a big pile) and colorful.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3Y5140Z9D1Q3CALKHZ5BJGHS273IPE,A2HNP1YL1IBFMU,Approved,Wed Dec 25 23:04:37 PST 2019,Wed Dec 25 23:11:44 PST 2019,Fri Jan 24 23:11:44 PST 2020,Fri Dec 27 20:38:16 PST 2019,,,427,100% (1/1),100% (1/1),100% (1/1),34,"The pictures with more detailing or with more complex subjects were chosen by me as the more complex picture. For instance, the blotches of color in abstract art are very complex to imagine and paint.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,34S9DKFK77ZPZPOC52EM1F6LSAGNY7,A2J6MMNWUJQUXS,Approved,Wed Dec 25 15:23:34 PST 2019,Wed Dec 25 15:30:00 PST 2019,Fri Jan 24 15:30:00 PST 2020,Fri Dec 27 20:38:13 PST 2019,,,386,100% (1/1),100% (1/1),100% (1/1),46,"I guess I chose the photograph that might have a more complex meaning as well as design. In some ways, it depended on how each picture made me feel. Some that were simple had a deeper complexity than some that weren't.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,It was a simple task that was fun to complete. I enjoy looking at pictures.,TRUE,FALSE,None,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,None,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3IUZPWIU1SHK2E89TO4IOQ41N67WK6,A2LV5432PV1S39,Approved,Wed Dec 25 04:59:57 PST 2019,Wed Dec 25 05:16:21 PST 2019,Fri Jan 24 05:16:21 PST 2020,Fri Dec 27 20:38:14 PST 2019,,,984,100% (3/3),100% (2/2),100% (1/1),33,Mostly I tried to look at how many objects were in each picture and how much activity was going on with each picture. Generally if there's multiple things going on and/or several objects in a picture that would make it more complex. Even if there's not too much going on but several things in one picture that would be more complex to me.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I think this study was fun.,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3A9AA95AT0WR0MQ5AFMHU7DNXLU5PO,A2M6ON3DU45IEO,Approved,Wed Dec 25 20:44:36 PST 2019,Wed Dec 25 20:49:46 PST 2019,Fri Jan 24 20:49:46 PST 2020,Fri Dec 27 20:38:13 PST 2019,,,310,100% (1/1),100% (1/1),100% (1/1),49,The clear the picture more easy to understand. I find dark picture to be more complex.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Good survey with proper length and interesting content.,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3S3AMIZX3YF3AAWUKGIU8J28BHUCD2,A2R0YYUAWNT7UD,Approved,Wed Dec 25 05:34:04 PST 2019,Wed Dec 25 05:58:59 PST 2019,Fri Jan 24 05:58:59 PST 2020,Fri Dec 27 20:38:15 PST 2019,,,1495,100% (1/1),100% (1/1),100% (1/1),28,"How many different things were in the picture, how difficult it would be to describe it to someone.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I think it was an easy task.,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,351SEKWQS4RGJW8LX5C8BF7K5VZDMM,A2SKH7WZUEDGGI,Approved,Wed Dec 25 05:57:50 PST 2019,Wed Dec 25 06:14:24 PST 2019,Fri Jan 24 06:14:24 PST 2020,Fri Dec 27 20:38:13 PST 2019,,,994,100% (2/2),100% (2/2),100% (1/1),39,picture quality,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3DI28L7YXEOOFD0W0E4UX5127V7E18,A2UTHXLZL8TNBK,Approved,Tue Dec 24 21:50:13 PST 2019,Tue Dec 24 21:54:38 PST 2019,Thu Jan 23 21:54:38 PST 2020,Fri Dec 27 20:38:14 PST 2019,,,265,100% (2/2),100% (1/1),100% (1/1),28,i choose images based on the nature and texture they are and the density of things in the image which makes the image more complex,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3Z4XG4ZF4C1FWDBYU431049H17P8XW,A2WNW8A4MOR7T7,Approved,Tue Dec 24 22:05:54 PST 2019,Tue Dec 24 22:13:37 PST 2019,Thu Jan 23 22:13:37 PST 2020,Fri Dec 27 20:38:17 PST 2019,,,463,100% (2/2),100% (1/1),100% (1/1),55,"How much detail are in the photo, number of objects and how intertwined they are different colors in some aspect.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,no,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3PXX5PX6L18M2Y1CM6VX7YOK8SEBA7,A2WTDVHVVORNDU,Approved,Wed Dec 25 00:10:49 PST 2019,Wed Dec 25 00:23:15 PST 2019,Fri Jan 24 00:23:15 PST 2020,Fri Dec 27 20:38:15 PST 2019,,,746,100% (2/2),100% (1/1),100% (1/1),45,Mainly shapes are considered to decide the image. Sometimes it is color and sometimes ease of understanding the image influence the decision.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,None,FALSE,TRUE,None,I have normal vision without any glass or contact lenses.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,None,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3ERMJ6L4D2202N7B6S9MBNXOJKU7ML,A37M4OVE9R80G,Approved,Wed Dec 25 05:05:30 PST 2019,Wed Dec 25 05:18:09 PST 2019,Fri Jan 24 05:18:09 PST 2020,Fri Dec 27 20:38:14 PST 2019,,,759,100% (2/2),100% (1/1),100% (1/1),29,cant able to see properly some have more density,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,its different and intresting,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3XIQGXAUMGIBWZ6FKZBVM4DMQNLX70,A3QMAS3KVQTPW0,Approved,Tue Dec 24 22:31:39 PST 2019,Tue Dec 24 22:38:33 PST 2019,Thu Jan 23 22:38:33 PST 2020,Fri Dec 27 20:38:16 PST 2019,,,414,100% (1/1),100% (1/1),100% (1/1),39,I have decided based on my judgement of how easily the complex one can be set right (less complex).,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,i want to the outcome of this task,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3TPWUS5F8DB2JGWL1BNK07RTIX3CWE,A3QZMGTVA4VO44,Approved,Wed Dec 25 06:32:21 PST 2019,Wed Dec 25 06:40:40 PST 2019,Fri Jan 24 06:40:40 PST 2020,Fri Dec 27 20:38:15 PST 2019,,,499,100% (2/2),100% (1/1),100% (1/1),37,My decision is based on the messiness in the image. The clarity by appearance is the main factor in my decision.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,It is an interesting study and it is fantastically designed.,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3NPFYT4IZGEUPSHGD2FPSHQFPQ4XG3,A70L26UXLTGLC,Approved,Tue Dec 24 22:32:30 PST 2019,Tue Dec 24 22:40:07 PST 2019,Thu Jan 23 22:40:07 PST 2020,Fri Dec 27 20:38:14 PST 2019,,,457,100% (2/2),100% (1/1),100% (1/1),44,I tried to answer by what was more visually complex as well as physically complex in the makeup of the items in the photos. That included variety of colors and number of items.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,All was fine.,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3QQUBC640HNYD018A4NIUH4NVI2NXX,3XDA6L0PG3YJNN7A51OZW3OQ8ABWCX,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Dec 24 21:45:10 PST 2019,30,BatchId:3877587;OriginalHitTemplateId:928390828;,1800,2592000,Thu Jan 23 21:45:10 PST 2020,,,3VE8AYVF8Q7YWRKDUAXFUX9AX2VF8E,A9EVF0SO2IUJ0,Approved,Tue Dec 24 22:27:53 PST 2019,Tue Dec 24 22:43:47 PST 2019,Thu Jan 23 22:43:47 PST 2020,Fri Dec 27 20:38:16 PST 2019,,,954,100% (6/6),100% (2/2),100% (1/1),35,"The multi color paint drop images, ragged clothes, and trash images are more complex than the other images.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nice images and interesting task, thank you.",FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
