HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,3HMIGG0U4PG4WI18Z0P3JIGQR4U8YJ,A3AB75C52RFN34,Rejected,Sun Nov 03 23:51:52 PST 2019,Mon Nov 04 00:00:06 PST 2019,Wed Dec 04 00:00:06 PST 2019,,Thu Nov 07 00:54:17 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because this is not what we asked for. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",494,0% (0/1),0% (0/1),0% (0/1),26,"There are three types of assessment: diagnostic, formative, and summative. implementing a new activity in class, you can, through observation and/or surveying the students, determine whether or not the activity should be used again (or modified).",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,nice one,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,3IQ1VMJRYXU3E5MFOMH1GSTU8J9A90,A5DYCKQZA0XYQ,Rejected,Sun Nov 03 23:58:04 PST 2019,Mon Nov 04 00:10:25 PST 2019,Wed Dec 04 00:10:25 PST 2019,,Thu Nov 07 00:57:45 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because this is not what we asked for. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",741,0% (0/1),0% (0/1),0% (0/1),28,"a picture tells a thousand words. A picture or solid color, or create a slideshow of pictures",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,very good interesting task. pictures are so nice.,TRUE,FALSE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,none,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,3O7L7BFSHIZZFJWU8LP0P4IOCOUEII,A2JSIDRTDGDC7T,Rejected,Mon Nov 04 00:04:36 PST 2019,Mon Nov 04 00:08:46 PST 2019,Wed Dec 04 00:08:46 PST 2019,,Thu Nov 07 00:36:36 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""images are different"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",250,0% (0/2),0% (0/2),0% (0/1),66,RIGHT ANSWER,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,TRUE,FALSE,NONE,NORMAL VISION,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,3OLQQLKKNWZVAUG0Q3A015XOP3JEJU,A26MN6JIKD4NXU,Rejected,Sun Nov 03 23:52:51 PST 2019,Mon Nov 04 00:06:42 PST 2019,Wed Dec 04 00:06:42 PST 2019,,Thu Nov 07 00:58:56 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because this is not what we asked for. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",831,0% (0/1),0% (0/1),0% (0/1),29,decision-making is the two-alternative forced choice task,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,none,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,3QXNC7EIPM57DSOXWKK8RMHHZXX908,APVWMP5952IOY,Rejected,Sun Nov 03 23:51:53 PST 2019,Mon Nov 04 00:16:52 PST 2019,Wed Dec 04 00:16:52 PST 2019,,Thu Nov 07 00:36:36 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""images are different"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1499,0% (0/1),0% (0/1),0% (0/1),30,none,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,it is interesting,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,3TPZPLC3M4MOM731WWYOFAF37DZ3PS,ATMD452KBHND8,Rejected,Sun Nov 03 23:54:05 PST 2019,Mon Nov 04 00:04:12 PST 2019,Wed Dec 04 00:04:12 PST 2019,,Thu Nov 07 00:36:37 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""images are different"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",607,0% (0/1),0% (0/1),0% (0/1),25,RIGHT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,TRUE,FALSE,NONE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,3WRFBPLXREYOJMROGHLWBLA87YZN3H,A3L3QOG7X0242,Rejected,Mon Nov 04 00:14:27 PST 2019,Mon Nov 04 00:25:28 PST 2019,Wed Dec 04 00:25:28 PST 2019,,Thu Nov 07 02:05:25 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking for WHAT you saw or did in the comparison task (we asked HOW you did it). Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",661,0% (0/1),0% (0/1),0% (0/1),28,ALL IMAGES ARE FLOWERS; FLOWERS ARE SUN FLOWER TULIP ALL ARE VERY BEAUTIFUL; IT IS FACTORS ON BACKGROUND IS NORMAL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I THINK  VERY NICE,FALSE,TRUE,NONE,YES I HAVE A NORMAL VISION,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,30BUDKLTXH5N3V1F11660VEJ72O5EZ,A1TW60NCALLP12,Approved,Sun Nov 03 23:59:42 PST 2019,Mon Nov 04 00:28:40 PST 2019,Wed Dec 04 00:28:40 PST 2019,Thu Nov 07 00:37:04 PST 2019,,,1738,100% (1/1),100% (1/1),100% (1/1),29,the image was complex because the flower contain many small clusters in a single flower where the other was simple.The formation of flower is more complex.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NO,FALSE,TRUE,NONE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,30LB5CDZNGKMJJ6A0IE74AJAE0M0ZF,A1ZZINLCZZYOH4,Approved,Sun Nov 03 23:51:48 PST 2019,Mon Nov 04 00:13:55 PST 2019,Wed Dec 04 00:13:55 PST 2019,Thu Nov 07 00:37:05 PST 2019,,,1327,100% (4/4),100% (4/4),100% (1/1),48,Number of patterns of flowers,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Good,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,3180JW2OT8MVEBN7F2HXXBRBCALJ5Z,A34FN7NR8AALJ8,Approved,Mon Nov 04 00:19:15 PST 2019,Mon Nov 04 00:27:58 PST 2019,Wed Dec 04 00:27:58 PST 2019,Thu Nov 07 00:37:05 PST 2019,,,523,100% (2/2),100% (2/2),100% (1/1),27,the level of variety of colors present,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,324G5B4FB7I3Z904HNMODQQB47A07O,A2RIHHUYGMTISF,Approved,Mon Nov 04 00:11:28 PST 2019,Mon Nov 04 00:37:05 PST 2019,Wed Dec 04 00:37:05 PST 2019,Thu Nov 07 00:38:07 PST 2019,,,1537,100% (1/1),100% (1/1),100% (1/1),40,I will choose upon the more flowers on the image.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Good,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,32EYX73OY4JTXEWZO8YE7E5IL86URI,A2C59WG3U48S6O,Approved,Mon Nov 04 00:07:22 PST 2019,Mon Nov 04 00:17:14 PST 2019,Wed Dec 04 00:17:14 PST 2019,Thu Nov 07 00:38:07 PST 2019,,,592,100% (2/2),100% (2/2),100% (1/1),32,i consider the structure and background of the flowers picture for choose the complex one .,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
33KGGVH25XQVZTUJ5HPKXARJQRG1X2,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Nov 03 23:51:37 PST 2019,70,BatchId:3823060;OriginalHitTemplateId:928390828;,1800,2592000,Tue Dec 03 23:51:37 PST 2019,,,32SCWG5HILENJQQJFYWMMDRNH40P6J,A1QJFM0T6PHFD2,Approved,Mon Nov 04 00:22:27 PST 2019,Mon Nov 04 00:32:43 PST 2019,Wed Dec 04 00:32:43 PST 2019,Thu Nov 07 00:38:07 PST 2019,,,616,100% (1/1),100% (1/1),100% (1/1),28,MORE COMPLEX IMAGES I WILL SELECTED IMAGE QUALITY AND VISUALS.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I think designers is very good workers.,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
