HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4647887323944,,34,21,6,1,8,0,0,26,43,,,27,18,24,2,20,50,1,3,66,1,,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,502,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3O6CYIULEHBY5ADLN28KUDDZ8MKUWD,A188LZ1A7V4FQY,Submitted,Tue Oct 08 17:56:20 PDT 2019,Tue Oct 08 18:14:57 PDT 2019,Thu Nov 07 17:14:57 PST 2019,,,,1117,0% (0/0),0% (0/0),0% (0/0),30,In the given image it is complex to select.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,good,TRUE,FALSE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,502,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3R0T90IZ1WM6MU6LM6J2E4557YNGCQ,A1W47WXDPB7K13,Rejected,Tue Oct 08 17:53:35 PDT 2019,Tue Oct 08 18:04:48 PDT 2019,Thu Nov 07 17:04:48 PST 2019,,,,673,0% (0/0),0% (0/0),0% (0/0),29,IN SUCH IMAGES ARE MORE MORE DIFFICULT BECAUSE THEIR,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD TESTING FOR EYE VISION,TRUE,FALSE,NONE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,502,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3RGU30DZTEITMI8D71YJED2XT48JMF,AZJTQ7YZP1JSK,Submitted,Tue Oct 08 17:53:59 PDT 2019,Tue Oct 08 18:13:00 PDT 2019,Thu Nov 07 17:13:00 PST 2019,,,,1141,0% (0/0),0% (0/0),0% (0/0),30,I GIVEN SUCH IMAGE ARE MORE DIFFICULT CLARITY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,NONE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,502,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3SITXWYCNZJYYB95XGNBR6ZIS3JXBS,ASVHPLSI6MK6F,Rejected,Tue Oct 08 17:56:11 PDT 2019,Tue Oct 08 18:11:32 PDT 2019,Thu Nov 07 17:11:32 PST 2019,,,,921,0% (0/0),0% (0/0),0% (0/0),30,In a given image it bis very complex.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,good,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,502,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3SUWZRL0M2NJMZ1T6KGBS1SJYWX6E7,A5B73N9C2HVEG,Submitted,Tue Oct 08 17:53:15 PDT 2019,Tue Oct 08 18:02:54 PDT 2019,Thu Nov 07 17:02:54 PST 2019,,,,579,0% (0/0),0% (0/0),0% (0/0),39,how much was going on in the picture,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fun survey,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,502,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3TESA3PJ35KJNQEYAYBBU5UEXZBMMW,A2HWLIJP5OVFD5,Submitted,Tue Oct 08 18:56:15 PDT 2019,Tue Oct 08 19:00:34 PDT 2019,Thu Nov 07 18:00:34 PST 2019,,,,259,0% (0/0),0% (0/0),0% (0/0),34,more colorful picture as more complex than the other picture.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,no comments,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,502,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3VNL7UK1XJTHUBC1X88ALT5XU5QTFQ,A2P7PJ5U16WVWN,Submitted,Tue Oct 08 18:16:28 PDT 2019,Tue Oct 08 18:22:48 PDT 2019,Thu Nov 07 17:22:48 PST 2019,,,,380,0% (0/0),0% (0/0),0% (0/0),25,there is different backup colour in choosing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,nothing,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,502,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3Y9N9SS8L2LFXA0BRN7TFGYEOU03DD,A7H4PDDRFL6SA,Submitted,Tue Oct 08 18:36:25 PDT 2019,Tue Oct 08 18:56:29 PDT 2019,Thu Nov 07 17:56:29 PST 2019,,,,1204,0% (0/0),0% (0/0),0% (0/0),32,i choose the painting that was more confusing to me as well as the one that has the more different type of colors.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,it was fun,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,502,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3ZSY5X72N1LYK9C2SMM588DTYLLROY,APQRYYCPRPING,Submitted,Tue Oct 08 18:25:39 PDT 2019,Tue Oct 08 18:30:25 PDT 2019,Thu Nov 07 17:30:25 PST 2019,,,,286,0% (0/0),0% (0/0),0% (0/0),28,"So I relied on the amount of color, and apparent different techniques in the images, to assess whether they were less or more complex.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nothing really. Oh, I'm also a designer, I don't know if that is significant in any matter.",FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
35ZRNT9RVL74FNU6RUG72QFNB9P3OU,3PZBZMF78LSWEP5X3MAUWW1PBRS9X0,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Oct 20 09:36:28 PDT 2019,44,BatchId:3807545;OriginalHitTemplateId:928390828;,1800,2592000,Tue Nov 19 08:36:28 PST 2019,,,30LB5CDZNGKMJJ6A0IE74AJAB2L0ZF,A2O6NYL1MF3WN1,Rejected,Sun Oct 20 13:00:49 PDT 2019,Sun Oct 20 13:28:32 PDT 2019,Tue Nov 19 12:28:32 PST 2019,,Wed Oct 23 13:49:35 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""interesting work"" ""N/A"" ""good"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1663,0% (0/1),0% (0/1),0% (0/1),28,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Good one,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
35ZRNT9RVL74FNU6RUG72QFNB9P3OU,3PZBZMF78LSWEP5X3MAUWW1PBRS9X0,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Oct 20 09:36:28 PDT 2019,44,BatchId:3807545;OriginalHitTemplateId:928390828;,1800,2592000,Tue Nov 19 08:36:28 PST 2019,,,3180JW2OT8MVEBN7F2HXXBRB9C05J1,A25R2OI9L2Q1OW,Submitted,Sun Oct 20 09:36:41 PDT 2019,Sun Oct 20 09:43:50 PDT 2019,Tue Nov 19 08:43:50 PST 2019,,,,429,0% (0/0),0% (0/0),0% (0/0),44,"Detail is probably not the right word here, but I treated it similar to comparing a city map to the map of rural area.  There is more interesting elements in this image versus this image.  That was my approach.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,It was an interesting project.,FALSE,TRUE,none,I don't have any vision issues.,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
35ZRNT9RVL74FNU6RUG72QFNB9P3OU,3PZBZMF78LSWEP5X3MAUWW1PBRS9X0,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Oct 20 09:36:28 PDT 2019,44,BatchId:3807545;OriginalHitTemplateId:928390828;,1800,2592000,Tue Nov 19 08:36:28 PST 2019,,,32SVAV9L3JJHZ3XZ7DGRPFQ85TF3AT,A3NZAEOHAO5LT6,Submitted,Sun Oct 20 09:36:49 PDT 2019,Sun Oct 20 09:59:27 PDT 2019,Tue Nov 19 08:59:27 PST 2019,,,,1358,0% (0/0),0% (0/0),0% (0/0),30,"number of elements, colours, shapes were the deciding factor in the painting complexity",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no,FALSE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
35ZRNT9RVL74FNU6RUG72QFNB9P3OU,3PZBZMF78LSWEP5X3MAUWW1PBRS9X0,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Oct 20 09:36:28 PDT 2019,44,BatchId:3807545;OriginalHitTemplateId:928390828;,1800,2592000,Tue Nov 19 08:36:28 PST 2019,,,32ZKVD547JXMID2RDRGNKQAENB03BO,A1PLQGQ95NICAF,Submitted,Sun Oct 20 09:36:52 PDT 2019,Sun Oct 20 09:45:16 PDT 2019,Tue Nov 19 08:45:16 PST 2019,,,,504,0% (0/0),0% (0/0),0% (0/0),46,I tried to choose the picture with the most color difference and amount of different space used. When they both had a lot of action going on I chose the one i found more busy. The amount of different color was the most important to me finding it to be the correct one to choose as more complex.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,none,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
35ZRNT9RVL74FNU6RUG72QFNB9P3OU,3PZBZMF78LSWEP5X3MAUWW1PBRS9X0,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Oct 20 09:36:28 PDT 2019,44,BatchId:3807545;OriginalHitTemplateId:928390828;,1800,2592000,Tue Nov 19 08:36:28 PST 2019,,,336KAV9KYU2TA3ZJJJG29R3N26HY2M,A3BHRFFG75X3GO,Submitted,Sun Oct 20 09:36:43 PDT 2019,Sun Oct 20 09:58:00 PDT 2019,Tue Nov 19 08:58:00 PST 2019,,,,1277,0% (0/0),0% (0/0),0% (0/0),37,"Mostly, bigger solid areas were less complex to me. Then came diversity of shapes and colors. More diversity seemed more complex to me.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,no feedback,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
35ZRNT9RVL74FNU6RUG72QFNB9P3OU,3PZBZMF78LSWEP5X3MAUWW1PBRS9X0,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Oct 20 09:36:28 PDT 2019,44,BatchId:3807545;OriginalHitTemplateId:928390828;,1800,2592000,Tue Nov 19 08:36:28 PST 2019,,,336YQZE83ZOLFJTSIZUPD3JSD6V5M5,A35Y99VXVUISP,Submitted,Sun Oct 20 10:17:30 PDT 2019,Sun Oct 20 10:23:45 PDT 2019,Tue Nov 19 09:23:45 PST 2019,,,,375,0% (0/0),0% (0/0),0% (0/0),26,"I chose based on which had a stronger amount of different colors, harmony and unity of colors, balance of shapes and colors, tonal complexity, small vs large details",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,no,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
35ZRNT9RVL74FNU6RUG72QFNB9P3OU,3PZBZMF78LSWEP5X3MAUWW1PBRS9X0,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Oct 20 09:36:28 PDT 2019,44,BatchId:3807545;OriginalHitTemplateId:928390828;,1800,2592000,Tue Nov 19 08:36:28 PST 2019,,,33JKGHPFYG4P58ZYMZQB7KJE4R8NMQ,A15CCQOQIM1OY8,Submitted,Sun Oct 20 11:53:27 PDT 2019,Sun Oct 20 12:17:58 PDT 2019,Tue Nov 19 11:17:58 PST 2019,,,,1471,0% (0/0),0% (0/0),0% (0/0),28,this picture very responce for the vision optical for use these survey. this is more difficult for the two picture in select for the one pictures in the colapes and different.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,i think these is great job.,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
