HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9125,,37,20,5,0,15,3,0,38,42,0,0,32,24,22,2,22,58,2,8,68,2,,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3L70J4KAZKWFHVZW02M32OCKXBMADR,A3BJZIRRQVSOT7,Rejected,Fri Oct 25 20:19:19 PDT 2019,Fri Oct 25 20:26:56 PDT 2019,Sun Nov 24 19:26:56 PST 2019,,Sat Oct 26 20:58:35 PDT 2019,"Thank you for your interest in our study. We asked you to state the criteria by which you judged that one photo was more complex than the other.  Your response to this question could not be used to make such a determination, and so we are obliged to reject your submission. Nonetheless, appreciate and thank you for your interest in our study.",457,0% (0/2),0% (0/2),0% (0/2),24,ONE IMAGE IS BLURRY TO COMPARE ANOTHER ONE.IT IS VERY DIFFICULT TO IDENTIFY.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,TRUE,FALSE,NONE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3LO69W1SU7NZPY0RZJC1HNVS4F3GLR,A3QQD8CMGDUN8X,Rejected,Fri Oct 25 20:49:09 PDT 2019,Fri Oct 25 21:05:44 PDT 2019,Sun Nov 24 20:05:44 PST 2019,,Sat Oct 26 19:20:38 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking about how different our pictures are. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",995,0% (0/2),0% (0/2),0% (0/1),29,two images more complexity and looker differ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3OCHAWUVGSUZREDZ3T04Q9I8I5SKXI,AL4A0AKTQGE4A,Rejected,Fri Oct 25 20:20:00 PDT 2019,Fri Oct 25 20:27:58 PDT 2019,Sun Nov 24 19:27:58 PST 2019,,Sat Oct 26 20:58:35 PDT 2019,"Thank you for your interest in our study. We asked you to state the criteria by which you judged that one photo was more complex than the other.  Your response to this question could not be used to make such a determination, and so we are obliged to reject your submission. Nonetheless, appreciate and thank you for your interest in our study.",478,0% (0/2),0% (0/2),0% (0/2),35,ONE IMAGE IS BLERRY COMPARED ANOTHER IMAGE IT  IS DIFFICULT TO IDENTIFY,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,NONE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3P4MQ7TPP1MRL864SKVT298QC8VBBG,A3SLY0SJLJZ0J1,Rejected,Fri Oct 25 20:21:30 PDT 2019,Fri Oct 25 20:33:12 PDT 2019,Sun Nov 24 19:33:12 PST 2019,,Sat Oct 26 19:17:39 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking about how difficult the comparison task is. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",702,0% (0/1),0% (0/1),0% (0/1),25,ITS VERY EASY TO EASY TO IDENTIFIED. WITH ONE PICTURE TO ANOTHER PICTURE.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,NONE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3P59JYT76PUXTH0P9DT31AB8O9I2TV,ABVPW8753ZBJO,Rejected,Fri Oct 25 20:19:03 PDT 2019,Fri Oct 25 20:31:14 PDT 2019,Sun Nov 24 19:31:14 PST 2019,,Sat Oct 26 19:20:38 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking about how different our pictures are. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",731,0% (0/2),0% (0/2),0% (0/2),27,two images are different,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,The study design Very nice.,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3QEMNNSB219XYT1YTZAJSXAUW3GD73,A1XLQVD1R2V8CL,Rejected,Fri Oct 25 20:19:20 PDT 2019,Fri Oct 25 20:32:55 PDT 2019,Sun Nov 24 19:32:55 PST 2019,,Sat Oct 26 20:58:35 PDT 2019,"Thank you for your interest in our study. We asked you to state the criteria by which you judged that one photo was more complex than the other.  Your response to this question could not be used to make such a determination, and so we are obliged to reject your submission. Nonetheless, appreciate and thank you for your interest in our study.",815,0% (0/1),0% (0/1),0% (0/1),25,ONE IMAGE IS BLURRY TO COMPARE WITH ANOTHER IT IS VERY DIFFICULT TO COMPARE WITH ANOTHER,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,NONE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3QRYMNZ7F2RTI3PIVWRNTYE6Z49NT7,A654E8ZVRD6GM,Rejected,Fri Oct 25 20:25:25 PDT 2019,Fri Oct 25 20:40:52 PDT 2019,Sun Nov 24 19:40:52 PST 2019,,Sat Oct 26 18:54:41 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",927,0% (0/3),0% (0/3),0% (0/2),25,The factors that influences consumer involvement include personal.The consumer decision making process is complex with varying degree.A person presented with two mirrored images of the same subject might just feel that one looks better or more right than the other.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,no,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3RSDURM96EWL5JBZC3B3BSCC0EPYEH,A1WCERM9B49HOT,Rejected,Fri Oct 25 20:18:48 PDT 2019,Fri Oct 25 20:28:32 PDT 2019,Sun Nov 24 19:28:32 PST 2019,,Sat Oct 26 20:58:35 PDT 2019,"Thank you for your interest in our study. We asked you to state the criteria by which you judged that one photo was more complex than the other.  Your response to this question could not be used to make such a determination, and so we are obliged to reject your submission. Nonetheless, appreciate and thank you for your interest in our study.",584,50% (1/2),50% (1/2),50% (1/2),25,ONE IMAGE IS VERY BLURRY TO CAMPARE TO ANATHER IMAGE ITS DIFFICALT TO IDENTIFY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,NONE,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3SB5N7Y3O7EMS2B5AQQIJ3341HQG0G,A1MHQSP1POQNXX,Rejected,Fri Oct 25 20:20:25 PDT 2019,Fri Oct 25 20:36:18 PDT 2019,Sun Nov 24 19:36:18 PST 2019,,Sat Oct 26 18:56:30 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""5th picture is more complex"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",953,0% (0/1),0% (0/1),0% (0/1),25,43& 52 PICTURES  ARE VERY COMPLEX,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,I THINK ITS TOO GOOD TO WORK,TRUE,FALSE,NONE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3WEV0KO0OQ2JHRLQH28UNO6QJHTDSQ,A3VWU0WEB2VD48,Rejected,Fri Oct 25 20:20:56 PDT 2019,Fri Oct 25 20:36:25 PDT 2019,Sun Nov 24 19:36:25 PST 2019,,Sat Oct 26 18:56:30 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""5th picture is more complex"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",929,0% (0/1),0% (0/1),0% (0/1),25,50 is very complex,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,it's very good,TRUE,FALSE,yes,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,color-blindness,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3WJEQKOXACCLP0JKK9281MBB8EJ1AS,A21U899S9P4XSC,Rejected,Fri Oct 25 20:20:25 PDT 2019,Fri Oct 25 20:26:34 PDT 2019,Sun Nov 24 19:26:34 PST 2019,,Sat Oct 26 19:09:16 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking for what you did in the comparison task. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",369,50% (1/2),50% (1/2),50% (1/2),23,CLICK WHICH ONE IS MORE COMPLEX RATHER THAN TWO IMAGES. SELECTED WHICH IS COMPLEXED FROM ANOTHER IMAGE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GGOD TO DO THIS WORK.,FALSE,TRUE,NONE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
