HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3714285714286,,34,13,5,0,16,2,0,26,44,0,0,35,15,17,3,21,49,2,6,60,2,,,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,3NPFYT4IZGEUPSHGD2FPSHQFDQLXG8,ASCLZFXD9WMON,Rejected,Mon Nov 04 14:55:43 PST 2019,Mon Nov 04 15:06:32 PST 2019,Wed Dec 04 15:06:32 PST 2019,,Thu Nov 07 02:07:39 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""images are different"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",649,0% (0/1),0% (0/1),0% (0/1),23,good,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,good,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,3P4RDNWND9G7QZIMMM0RMKVGH5WJIW,A3HWIDZ2MRAKTX,Rejected,Mon Nov 04 15:19:13 PST 2019,Mon Nov 04 15:22:36 PST 2019,Wed Dec 04 15:22:36 PST 2019,,Thu Nov 07 03:43:07 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because this is not what we asked for. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",203,0% (0/2),0% (0/2),0% (0/1),27,"irst examined the specific factors model, which is a variant of the Ricardian model. It was further developed by Paul Samuelson and ... Missing: pictures | Must include: pictures",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,nice,TRUE,FALSE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,3QHK8ZVMIQS3YHSGJXKNGC4VQ4HBLH,A1YFVXP4A1CXSF,Rejected,Mon Nov 04 14:49:14 PST 2019,Mon Nov 04 15:12:38 PST 2019,Wed Dec 04 15:12:38 PST 2019,,Thu Nov 07 03:45:05 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking for WHAT you saw or did in the comparison task (we asked HOW you did it). Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1404,67% (2/3),67% (2/3),50% (1/2),38,I tried to look at each picture individually to judge the complexity of each one.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,none,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,3QUO65DNQYYQ014JWGHADJ0DAUWOUV,A2NWTHZJV8FR46,Rejected,Mon Nov 04 14:59:16 PST 2019,Mon Nov 04 15:04:52 PST 2019,Wed Dec 04 15:04:52 PST 2019,,Thu Nov 07 03:50:15 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because this is not what we asked for. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",336,0% (0/1),0% (0/1),0% (0/1),28,"Flowers are also called the bloom or blossom of a plant. An inflorescence is a group or cluster of flowers arranged on a stem that is composed of a main branch or a complicated arrangement of branches. Morphologically, it is the modified part of the shoot of seed plants where flowers are formed. ... Inflorescences may be simple (single) or complex",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,i think flowers collection looks pretty,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,3TOK3KHVJXSO2QSNJ8OZ3RMT2JG7OT,A7QRHHOSXY49A,Rejected,Mon Nov 04 15:48:13 PST 2019,Mon Nov 04 15:54:39 PST 2019,Wed Dec 04 15:54:39 PST 2019,,Thu Nov 07 03:52:00 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked you explicitly to elaborate how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer. Nonetheless, we appreciate your interest and participation.",386,50% (2/4),50% (2/4),50% (1/2),30,FIRST PICTURE WAS VERY COMPLEX.THERE ARE MANY VARIOUS FACTORS INFLUENCED MY CHOICES.I HAVE A NORMAL I VISION SO I CHOOSE SPECIFIC FACTORS OF THE PICTURE.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,3VHP9MDGRRU08UAQBMDKWJ5TBTZCFO,A1PC5HFTBIR2QA,Rejected,Mon Nov 04 15:00:00 PST 2019,Mon Nov 04 15:10:23 PST 2019,Wed Dec 04 15:10:23 PST 2019,,Thu Nov 07 04:07:50 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking for WHAT you saw or did in the comparison task (we asked HOW you did it). Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",623,50% (1/2),50% (1/2),0% (0/1),32,I'm exactly choose the most complex images will be normal vision,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,very interesting and designers was amazing work on this study,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,3VP0C6EFSK6HYNT6NI4U59XSC8W6MT,A8WWSKUYQ4X5N,Rejected,Mon Nov 04 15:10:52 PST 2019,Mon Nov 04 15:17:53 PST 2019,Wed Dec 04 15:17:53 PST 2019,,Thu Nov 07 02:07:39 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""images are different"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",421,0% (0/2),0% (0/1),0% (0/1),26,You should revise and edit in stages do not expect to catch everything in one go,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,This survey is good design in the study,TRUE,FALSE,"""none""",constantly wear corrective contact lenses or glasses as prescribed by your eye doctor.,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"""none""",,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,3WEV0KO0OQ2JHRLQH28UNO6QLJ3DS6,A3AW887GI0NLKF,Rejected,Mon Nov 04 14:55:43 PST 2019,Mon Nov 04 15:19:28 PST 2019,Wed Dec 04 15:19:28 PST 2019,,Thu Nov 07 04:08:43 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked you explicitly to elaborate how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer. Nonetheless, we appreciate your interest and participation.",1425,50% (1/2),50% (1/2),0% (0/1),31,the picture was very influence factors on various there.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,it has really good study,FALSE,TRUE,none,i would be like great vision on the glasses and lenses,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,3XLBSAQ9Z8M01U6ULHZGJPTXMNY7ZA,A3CYAI868X71UH,Rejected,Mon Nov 04 14:50:10 PST 2019,Mon Nov 04 14:54:50 PST 2019,Wed Dec 04 14:54:50 PST 2019,,Thu Nov 07 04:09:14 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because this is not what we asked for. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",280,0% (0/1),0% (0/1),0% (0/1),33,I like the first one because it is of better quality and has a very innovative design,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,is good,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,3Y4W8Q93L3UZ9J2UBXDZYBQXKN3VDZ,A1QGKIU6CUFBW3,Rejected,Mon Nov 04 15:15:18 PST 2019,Mon Nov 04 15:21:37 PST 2019,Wed Dec 04 15:21:37 PST 2019,,Thu Nov 07 02:07:39 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""images are different"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",379,0% (0/1),0% (0/1),0% (0/1),38,its a complicated work,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,YES MUST HAVE TO MAINTAIN THE ACCURACY,FALSE,TRUE,NONE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
335VBRUREM94IY6XEPELOROV80IE9A,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Mon Nov 04 14:48:55 PST 2019,70,BatchId:3824087;OriginalHitTemplateId:928390828;,1800,2592000,Wed Dec 04 14:48:55 PST 2019,,,308XBLVESMEE1FNTOHHJ2ODUWWABRB,A1EIMXVUOG49SJ,Approved,Mon Nov 04 14:59:39 PST 2019,Mon Nov 04 15:26:19 PST 2019,Wed Dec 04 15:26:19 PST 2019,Thu Nov 07 03:52:49 PST 2019,,,1600,100% (2/2),100% (2/2),100% (1/1),29,am attend the 55 questions of this task . I have seen per question 2 images first i think the image quality is very perfect .how can i choose the image of this task i have seen the background of this picture which one is better and am select that but but most of the images repeated to more other questions and i have confution because some images will be look like how can decide that but u give the work i will do my best,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,its very nice attempt . this task is improved my selective quality thank u.,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,none,,
