HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,UPDATE-abstract,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,531,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,39LOEL67OWF3GF4KAFWDTOKDD3738B,AAABU3NPTCTAR,Rejected,,Tue Oct 08 19:12:57 PDT 2019,Tue Oct 08 19:29:14 PDT 2019,Thu Nov 07 18:29:14 PST 2019,,Mon Oct 21 17:06:30 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""very easy"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",977,0% (0/1),0% (0/1),0% (0/1),29,1,very easy,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,i really enjoyed,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,531,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,39PAAFCODQA6Q8YRXNDE3F8JIZBVTD,A2R2GQ9J5L0FC5,Rejected,,Tue Oct 08 17:53:45 PDT 2019,Tue Oct 08 17:58:58 PDT 2019,Thu Nov 07 16:58:58 PST 2019,,Mon Oct 21 14:00:29 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""Ok"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",313,0% (0/1),0% (0/1),0% (0/1),36,1,Ok,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,None,TRUE,FALSE,none,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,531,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3AMW0RGHOHCVQBWBEFI3OOD97TONPJ,AXHC7OMH8XE9U,Rejected,,Tue Oct 08 18:24:38 PDT 2019,Tue Oct 08 18:34:30 PDT 2019,Thu Nov 07 17:34:30 PST 2019,,Mon Oct 21 17:18:02 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",592,0% (0/1),0% (0/1),0% (0/1),27,1,IT WAS MORE COMPLEX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I THINK IT WAS MORE COMPLEX,FALSE,TRUE,NONE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,531,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3BF51CHDTZK0SY6GUW8043F5D97H01,AC54HUSIFWSP,Rejected,,Tue Oct 08 18:24:32 PDT 2019,Tue Oct 08 18:30:56 PDT 2019,Thu Nov 07 17:30:56 PST 2019,,Mon Oct 21 17:18:02 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",384,0% (0/2),0% (0/2),0% (0/1),27,1,IT WAS MORE COMPLEX,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,I THINK MORE COMPLEX,FALSE,TRUE,NO,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NO,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,531,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3BQU611VFTUP9MCAWG31KXIAX1Z99N,A2MRHI9MYSZ37U,Rejected,,Tue Oct 08 19:11:51 PDT 2019,Tue Oct 08 19:20:48 PDT 2019,Thu Nov 07 18:20:48 PST 2019,,Mon Oct 21 17:18:03 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",537,0% (0/1),0% (0/1),0% (0/1),29,1,a pair of obviously related images of which the consistence and nature of the relationship is imperfectly known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,nice.,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,531,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3DQQ64TANKVLD55P6G9QK7Q006YPWK,A1SNX9NBRRIVON,Rejected,,Tue Oct 08 18:40:51 PDT 2019,Tue Oct 08 18:43:48 PDT 2019,Thu Nov 07 17:43:48 PST 2019,,Mon Oct 21 17:18:03 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",177,0% (0/1),0% (0/1),0% (0/1),27,1,it was more complex,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,i think it was more complex,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,531,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3EF8EXOTT55WQTMOEFFLULEUVUN1J1,ABVPW8753ZBJO,Rejected,,Tue Oct 08 19:10:17 PDT 2019,Tue Oct 08 19:21:02 PDT 2019,Thu Nov 07 18:21:02 PST 2019,,Mon Oct 21 17:18:04 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",645,0% (0/1),0% (0/1),0% (0/1),30,1,"Beautiful Flower Pictures for Your Inspiration ... Nevertheless, don't feel limited by these two conditions. You might even find that flowers change at different times of the day and with different lighting conditions, making",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,this studies was such a nice pictures experience every think was nice and smart,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,531,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3G5F9DBFOT7GLZ7WXTWPPW5V75KHVT,A39980PKUJE4NS,Rejected,,Tue Oct 08 18:25:47 PDT 2019,Tue Oct 08 18:29:12 PDT 2019,Thu Nov 07 17:29:12 PST 2019,,Mon Oct 21 14:01:44 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""yes"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",205,0% (0/1),0% (0/1),0% (0/1),27,1,yes,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,you photes super i like hit,FALSE,TRUE,no,no,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,no,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,531,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3H7XDTSHKG1F0SCQ3XJ3QYC8ZFAWGM,A2NMSGRGL9W6H3,Rejected,,Tue Oct 08 18:31:52 PDT 2019,Tue Oct 08 18:35:51 PDT 2019,Thu Nov 07 17:35:51 PST 2019,,Mon Oct 21 14:03:40 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""IT WAS MORE COMPLEX"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",239,0% (0/1),0% (0/1),0% (0/1),27,1,IT WAS MORE COMPLEX,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,I THINK IT WAS MORE COMPLEX,FALSE,TRUE,NONE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3AJA9FLWTF7PZDZWDU44J28Y13KIF1,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 08 17:52:36 PDT 2019,531,BatchId:3794095;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 07 16:52:36 PST 2019,,,3II4UPYCONH74B6DPYJPSORPYL8DQI,A3BJZIRRQVSOT7,Rejected,,Tue Oct 08 18:30:59 PDT 2019,Tue Oct 08 18:50:21 PDT 2019,Thu Nov 07 17:50:21 PST 2019,,Mon Oct 21 14:10:27 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""5 PICTURES ARE SO COMPLEX"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1162,0% (0/1),0% (0/1),0% (0/1),24,1,5 PICTURES ARE SO COMPLEX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,TRUE,FALSE,NONE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
