HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3FQ5JJ512PYUFKZV1NDVS7RANTNKNE,A2G44A4ZPWRPXU,Rejected,Tue Nov 26 13:03:24 PST 2019,Tue Nov 26 13:09:02 PST 2019,Thu Dec 26 13:09:02 PST 2019,,Tue Dec 03 15:22:02 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, in which you said ""yes some images... is tough to choose"", because we are not asking for how confused you feel. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",338,50% (1/2),0% (0/1),0% (0/1),31,yes some images such as dustbin paper with handwritten papers is tough to choose,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,nice task,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3HPZF4IVNQ368LRLGC58L4C9M3HCYG,A1STPYX0X942RG,Rejected,Tue Nov 26 12:40:21 PST 2019,Tue Nov 26 12:46:07 PST 2019,Thu Dec 26 12:46:07 PST 2019,,Tue Dec 03 16:11:05 PST 2019,"Thank you very much for your engagement in our image study! In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, in which you said ""In the task to find a complex is very easy to work on mturk"", because we are not asking for how easy the task is. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",346,0% (0/1),0% (0/1),0% (0/1),24,In the task  to find a complex is very easy to work on mturk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,interesting and easy,FALSE,TRUE,NONE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3I02618YA4G8L1GKBGUP2J53PYKPU8,A2DYBNZHT42GUU,Rejected,Tue Nov 26 12:33:26 PST 2019,Tue Nov 26 12:39:21 PST 2019,Thu Dec 26 12:39:21 PST 2019,,Tue Dec 03 15:18:12 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because this is not what we asked for. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",355,0% (0/1),0% (0/1),0% (0/1),30,"diagnostic, formative, and summative implementing a new activity in class, you can, through observation",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,good,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3K3R2QNK8FDNTE0DURYSGT5OKV4U9M,AWIVX59AEP746,Rejected,Tue Nov 26 12:41:14 PST 2019,Tue Nov 26 12:49:14 PST 2019,Thu Dec 26 12:49:14 PST 2019,,Tue Dec 03 16:13:52 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because we are not asking for how easy the task is. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",480,0% (0/1),0% (0/1),0% (0/1),32,In the task to find the complex is very easy to work,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,easy and good,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3KRVW3HTZRVMLLR3UV7X6ETKZYDSMS,A15CCQOQIM1OY8,Rejected,Tue Nov 26 16:11:26 PST 2019,Tue Nov 26 16:39:41 PST 2019,Thu Dec 26 16:39:41 PST 2019,,Tue Dec 03 16:15:04 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked you explicitly to ELABORATE how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer. Nonetheless, we appreciate your interest and participation.",1695,50% (1/2),0% (0/1),0% (0/1),28,i select the very complex  of the pictures,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,i excellant for the picture of the study,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3L4PIM1GQXQAENG4Y9V3AZBVM4JYR7,A625C54I1UFJ1,Rejected,Tue Nov 26 12:34:12 PST 2019,Tue Nov 26 12:42:50 PST 2019,Thu Dec 26 12:42:50 PST 2019,,Tue Dec 03 16:16:06 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because this is not what we asked for. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",518,0% (0/1),0% (0/1),0% (0/1),27,piicture is maybe deep close,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yes good,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3NGMS9VZTPS7B6U02O3L4PQWD6UFFA,A2KGSYEZAGJTJ6,Rejected,Tue Nov 26 13:18:19 PST 2019,Tue Nov 26 13:32:35 PST 2019,Thu Dec 26 13:32:35 PST 2019,,Tue Dec 03 14:55:18 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""images are different"" ""easy to understand"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",856,0% (0/1),0% (0/1),0% (0/1),28,NICE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NICE AWSOME PICTURE IS QUALITY IS VERY BAD,FALSE,TRUE,RED,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,BLUE,,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3NQL1CS15VI27UXL7T0DBW0Y7B1VY4,A3T3CRF61D218E,Rejected,Tue Nov 26 12:50:58 PST 2019,Tue Nov 26 13:16:32 PST 2019,Thu Dec 26 13:16:32 PST 2019,,Tue Dec 03 16:18:20 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because this is not what we asked for. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1534,0% (0/1),0% (0/1),0% (0/1),27,"Things You Don't Know Are Affecting Our Choices Every Day: The ... Luckily, we can take action to improve most of these. ... What I found really interesting were the various things that affect our ... And still no one checked the box. ... up simply choosing anything, just to get the process over and done with.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Start early. Good design isn't art, it's a solution that effectively and efficiently solves a business problem. ...",FALSE,TRUE,none,"Thanks to one of the many “gifts” that come with more birthdays, all eyes 45 or older manifest a condition called presbyopia, a person can have 20/20 vision for distance and still need glasses for near-range vision.",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Important: In order for you to be considered legally blind, your visual acuity must be 20/200 or worse in your better eye while you are wearing corrective lenses.",,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3NS0A6KXC8IJUNHVEK3AP26QQQEGZO,A1XLJITNEP7KED,Rejected,Tue Nov 26 12:38:14 PST 2019,Tue Nov 26 12:44:50 PST 2019,Thu Dec 26 12:44:50 PST 2019,,Tue Dec 03 15:10:58 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""images are different"" ""easy to understand"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",396,0% (0/1),0% (0/1),0% (0/1),22,the picture specific good,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,good,TRUE,FALSE,none,good vision,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3PMBY0YE2BDR7KJD80DSMNJIDVYC9V,A3I8HNZMAWJVFQ,Rejected,Tue Nov 26 12:41:46 PST 2019,Tue Nov 26 12:46:36 PST 2019,Thu Dec 26 12:46:36 PST 2019,,Tue Dec 03 16:30:01 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked you explicitly to ELABORATE how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer. Nonetheless, we appreciate your interest and participation.",290,0% (0/1),0% (0/1),0% (0/1),24,how it basically looked,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no,TRUE,FALSE,none,i see clearly,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3PXX5PX6L18M2Y1CM6VX7YOK1SGBA2,A1PC5HFTBIR2QA,Rejected,Tue Nov 26 12:40:42 PST 2019,Tue Nov 26 12:57:15 PST 2019,Thu Dec 26 12:57:15 PST 2019,,Tue Dec 03 16:19:25 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, because this is not what we asked for. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",993,33% (1/3),0% (0/2),0% (0/1),32,all the photos value is measure t our art,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,very interesting,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
385MDVINGFON5A5XL1Z4ZR9ZCIGWJ5,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Nov 26 12:32:39 PST 2019,70,BatchId:3850013;OriginalHitTemplateId:928390828;,1800,2592000,Thu Dec 26 12:32:39 PST 2019,,,3RJSC4XJ144OC5MLTU7RF6CFIAQ50C,A37L5E8MHHQGZM,Rejected,Tue Nov 26 13:13:04 PST 2019,Tue Nov 26 13:23:27 PST 2019,Thu Dec 26 13:23:27 PST 2019,,Tue Dec 03 16:22:59 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking for WHAT you saw or did in the comparison task (we asked HOW you did it). Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",623,67% (2/3),50% (1/2),0% (0/1),30,there was picture very awesome of the complex pictures showing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,it was great task,FALSE,TRUE,none,i have good vision of contact lense,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
