HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1640625,,60,31,13,0,18,6,0,53,75,0,0,69,38,20,1,16,112,2,11,114,1,,,
3ROUCZ908I3T1CNSAS0ZQTDZ94EOOG,3XA69K8C50XZ0KXCP4ZFF75Z4DJ1WB,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Dec 11 16:45:12 PST 2019,50,BatchId:3866732;OriginalHitTemplateId:928390828;,1800,2592000,Fri Jan 10 16:45:12 PST 2020,,,3QHK8ZVMIQS3YHSGJXKNGC4VZPELB3,A15CCQOQIM1OY8,Rejected,Wed Dec 11 17:00:14 PST 2019,Wed Dec 11 17:04:21 PST 2019,Fri Jan 10 17:04:21 PST 2020,,Sun Dec 15 11:01:17 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking for WHAT you saw or did in the comparison task (we asked HOW you did it). Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",247,33% (1/3),0% (0/2),0% (0/1),28,i am selecting that definately right answers.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,i think excellant  for this work.,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ROUCZ908I3T1CNSAS0ZQTDZ94EOOG,3XA69K8C50XZ0KXCP4ZFF75Z4DJ1WB,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Dec 11 16:45:12 PST 2019,50,BatchId:3866732;OriginalHitTemplateId:928390828;,1800,2592000,Fri Jan 10 16:45:12 PST 2020,,,3RU7GD8VPS3S6OOGMBZPNINF8MTPSW,A2U0JT7TSIIXPS,Rejected,Wed Dec 11 17:10:41 PST 2019,Wed Dec 11 17:19:21 PST 2019,Fri Jan 10 17:19:21 PST 2020,,Sun Dec 15 11:08:38 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking for WHAT you saw or did in the comparison task (we asked HOW you did it). Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",520,50% (1/2),0% (0/1),0% (0/1),37,i am selecting is very complex pictures,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,very interesting to work,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ROUCZ908I3T1CNSAS0ZQTDZ94EOOG,3XA69K8C50XZ0KXCP4ZFF75Z4DJ1WB,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Dec 11 16:45:12 PST 2019,50,BatchId:3866732;OriginalHitTemplateId:928390828;,1800,2592000,Fri Jan 10 16:45:12 PST 2020,,,3S3AMIZX3YF3AAWUKGIU8J2881JDCT,AQ95Z9O4NLMG0,Rejected,Wed Dec 11 17:12:37 PST 2019,Wed Dec 11 17:18:51 PST 2019,Fri Jan 10 17:18:51 PST 2020,,Sun Dec 15 11:08:38 PST 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers, because we are not asking for WHAT you saw or did in the comparison task (we asked HOW you did it). Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",374,50% (1/2),0% (0/1),0% (0/1),37,compare a two image,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,so good,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZRKL6Z1FBCK7RYNTQ405PEXCGXSGE,3XLRCUUVLYE30F5QHM3GVHR5VH0U40,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 22:27:35 PDT 2019,80,BatchId:3814573;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 21:27:35 PST 2019,,,304SM51WA7EQ2UN636HOSYIQIJGSB9,A1MIR0TP081SKT,Approved,Sat Nov 02 22:06:38 PDT 2019,Sat Nov 02 22:11:30 PDT 2019,Mon Dec 02 21:11:30 PST 2019,Sun Nov 03 23:52:02 PST 2019,,,292,100% (1/1),0% (0/0),0% (0/0),30,The wrinkles on the cloths make the cloth complex on which I made my decision.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,It was fun to do the task.,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZRKL6Z1FBCK7RYNTQ405PEXCGXSGE,3XLRCUUVLYE30F5QHM3GVHR5VH0U40,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 22:27:35 PDT 2019,80,BatchId:3814573;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 21:27:35 PST 2019,,,30LSNF239Y57K3KEF1UZN39ZDTDI27,A1RWNYJA5X25YH,Approved,Fri Oct 25 22:55:20 PDT 2019,Fri Oct 25 23:02:37 PDT 2019,Sun Nov 24 22:02:37 PST 2019,Mon Oct 28 13:01:39 PDT 2019,,,437,100% (1/1),0% (0/0),0% (0/0),69,I was influenced by the shapes and how complex the designs looked to me. If the picture has more texture I chose that one.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,I think it was interesting,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZRKL6Z1FBCK7RYNTQ405PEXCGXSGE,3XLRCUUVLYE30F5QHM3GVHR5VH0U40,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 22:27:35 PDT 2019,80,BatchId:3814573;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 21:27:35 PST 2019,,,3137ONMDKKFLJSQZIXPX4S58WBUEGH,A2EEL9YYUHL5SK,Approved,Wed Oct 30 09:40:19 PDT 2019,Wed Oct 30 09:50:22 PDT 2019,Fri Nov 29 08:50:22 PST 2019,Wed Oct 30 16:17:42 PDT 2019,,,603,100% (1/1),0% (0/0),0% (0/0),41,"If the image contained a pattern as opposed to a non-patterned sheet, I was likely to think it more complex. If the sheet was randomly wrinkled as opposed to being specifically shaped into something (like the blue swirl shape) I was likely to think it less complex. If there was more than one sheet (or item of clothing) in the image as opposed to being a singular sheet, I thought the image more complex. So I guess it falls onto how much visually draws the eye to try to sort through (patterns (as opposed to plain), shapes (as opposed to random wrinkles), amount (more than one) made the image more complex to me.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,I think I would feel more comfortable if there was a code that needed to be input onto this page after performing the task at the link to confirm completion and that my results were being recorded.,TRUE,FALSE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZRKL6Z1FBCK7RYNTQ405PEXCGXSGE,3XLRCUUVLYE30F5QHM3GVHR5VH0U40,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 22:27:35 PDT 2019,80,BatchId:3814573;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 21:27:35 PST 2019,,,3180JW2OT8MVEBN7F2HXXBRBAOAJ5E,A14NP6X071S7GK,Approved,Sun Oct 27 17:37:13 PDT 2019,Sun Oct 27 17:40:11 PDT 2019,Tue Nov 26 16:40:11 PST 2019,Mon Oct 28 13:01:39 PDT 2019,,,178,100% (1/1),0% (0/0),0% (0/0),32,"If it had more stuff going on, like amount of items and amount of disturbance to the material and the pattern on the material.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,It could have been longer or offered more of these tasks,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZRKL6Z1FBCK7RYNTQ405PEXCGXSGE,3XLRCUUVLYE30F5QHM3GVHR5VH0U40,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 22:27:35 PDT 2019,80,BatchId:3814573;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 21:27:35 PST 2019,,,31EUONYN2ZDQDGTJ16RF952WOANVOR,A2BO8M77CS3SGZ,Approved,Tue Nov 05 20:44:00 PST 2019,Tue Nov 05 21:00:41 PST 2019,Thu Dec 05 21:00:41 PST 2019,Thu Nov 07 00:16:17 PST 2019,,,1001,100% (1/1),100% (1/1),0% (0/0),34,The number of clothes in the picture and the way it was layed. More the clothes more complex it was.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Interesting study.,TRUE,FALSE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZRKL6Z1FBCK7RYNTQ405PEXCGXSGE,3XLRCUUVLYE30F5QHM3GVHR5VH0U40,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 22:27:35 PDT 2019,80,BatchId:3814573;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 21:27:35 PST 2019,,,32AT8R96GPJ5YTWC3XYJXOAE5O8SUD,A1BHINLXH3E2GJ,Approved,Sun Oct 27 15:46:55 PDT 2019,Sun Oct 27 15:54:04 PDT 2019,Tue Nov 26 14:54:04 PST 2019,Mon Oct 28 13:01:40 PDT 2019,,,429,100% (1/1),0% (0/0),0% (0/0),66,I chose the pictures that had more texture and lines.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thanks,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZRKL6Z1FBCK7RYNTQ405PEXCGXSGE,3XLRCUUVLYE30F5QHM3GVHR5VH0U40,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 22:27:35 PDT 2019,80,BatchId:3814573;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 21:27:35 PST 2019,,,32RIADZISWE6HV2XOR71KKCKBTJS4U,A26RPQDD0RQEHL,Approved,Sun Nov 17 05:48:58 PST 2019,Sun Nov 17 05:53:18 PST 2019,Tue Dec 17 05:53:18 PST 2019,Tue Nov 19 09:56:22 PST 2019,,,260,100% (1/1),100% (1/1),0% (0/0),44,"Some pictures are more complicated on design than the other. Wrinkles, disorder, color etc. affects the decision.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Good Study,FALSE,TRUE,None,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,None,,
3ZRKL6Z1FBCK7RYNTQ405PEXCGXSGE,3XLRCUUVLYE30F5QHM3GVHR5VH0U40,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 22:27:35 PDT 2019,80,BatchId:3814573;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 21:27:35 PST 2019,,,33F859I56AN1CL9QSC5POKBOC8PHB6,A2UX7ZJEGGU5,Approved,Sat Nov 16 14:42:01 PST 2019,Sat Nov 16 14:46:18 PST 2019,Mon Dec 16 14:46:18 PST 2019,Tue Nov 19 09:56:23 PST 2019,,,257,100% (1/1),100% (1/1),0% (0/0),35,"The pictures that seemed to have more detail were what I considered more complex, whether the color was more detail or texture.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Thank you.,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZRKL6Z1FBCK7RYNTQ405PEXCGXSGE,3XLRCUUVLYE30F5QHM3GVHR5VH0U40,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 22:27:35 PDT 2019,80,BatchId:3814573;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 21:27:35 PST 2019,,,33M4IA01QKBLEIQUTD91RL4MD6ZRXD,A3G5IPGLH1IIZN,Approved,Mon Oct 28 05:25:59 PDT 2019,Mon Oct 28 05:35:35 PDT 2019,Wed Nov 27 04:35:35 PST 2019,Mon Oct 28 13:01:40 PDT 2019,,,576,100% (1/1),0% (0/0),0% (0/0),55,"More patterns, colors, designs, basically just more to see and process",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
